review_id,rating,review_title,review_text,group_type,reviewer_location,likes,published_date,travel_date,year,month,platform,lang,reviewer_total_contributions,reviewer_helpful_votes,has_owner_response,owner_response_text,review_length,experience_tier,emo_vader,eval_vader,emo_eval_bucket,bert_score
176528804,4,so so sad,"A very sad refective place which is very informative.
The childrens wall of rememberance is very thought provoking.",FRIENDS,"Harrow, United Kingdom",0,2013-09-09,2013-08,2013,2013-09,OTHER,en,84.0,23.0,False,,115,Experienced (51-200),-0.6674,0.0,Mixed / Neutral,0.9997953772544861
234389692,3,"Mediocre, Rated-R Museum Experience","With several recommendations from friends, my family made a special point of making sure we took our 11 yr old and 13 yr old kids to the US Holocaust Memorial Museum while visiting Washington D.C. for a week of monuments and museums. While the impact and importance of the Holocaust is clear and without dispute, I came away disappointed with this particular museum's presentation of the materials, as well as suggestions that this museum is appropriate for families and kids.

As an educator, I prepared my middle school-aged kids (both of whom are excellent students) with the historical context of the museum, since at their ages, the history of WWII and the Holocaust has typically not been extensively examined yet. Immediately upon entering the main exhibit, visitors are confronted with large photos of Holocaust victim bodies in trenches, and my daughter was quickly horrified. Once again, I think it's important for people to see and understand the reality of the Holocaust, but it needs to be done in the proper context, with informed adults and students at least in high school who have studied the subject. In addition to the scenes of death, the museum also shows photos of people about to be executed. If this museum were a motion picture, it would be rated PG-13 at least, and likely R for depictions of horrific violence and content. Although I did not see many young kids in the exhibits, as we were leaving we passed by an elementary school class just leaving.

Strictly in terms of museum design, I was disappointed with my experience. Unlike any other Smithsonian or museum on the National Mall, this museum has a specific path you need to take, beginning on the 4th floor and winding your way down. This creates tremendous traffic congestion if people or groups linger at specific points which interest them. And I was there in the off-season. Upon entering the museum, we could not figure out where to go, so we headed to the only identified area, the Info desk in the lobby. The person in front of me in line asked the attendant how to find the exhibits, which saved me from asking the same question. Once you begin on the 4th floor, you quickly realize this museum lacks interactivity; nearly all exhibits consist of text and/or still images on the wall, like a giant newspaper article. A few exhibits contain videos or small theaters, and occasionally an artifact is presented amidst all the text. To say the exhibits feel lifeless and tedious is an understatement. To claim the museum experience is intentionally boring and static to emphasize the dreary plight of Holocaust victims is a cop out, as well. The overall museum design is clearly meant to evoke gas chambers, warehouses, and monochromatic industrial sites, with dim, nearly dark lighting through most of the exhibits. With the content of the museum being naturally grim, the entire museum experience does not need to be so bland while still maintaining a sobering, respectful tone. While generally attempting to keep the exhibits on a chronological path, this logical design principle is violated numerous times, confusing those who are not already history buffs and fluent with the events. Remember that most adults can not point to Germany on a map, let alone give you major dates from WWII. Towards the end of the prescribed exhibit path, the exhibit quality deteriorates further as the chronology moves towards the end of the war. The creation of Israel is briefly shown and could've been an excellent opportunity to end the story on a positive note and a silver lining. In terms of museum and exhibit design, this is certainly the poorest example of all the popular museums in D.C. Given the historical gravity of the content, I was hoping to be blown away with designs of equal importance.

The museum does have some extremely interesting content, and a few things are done well and poignant, such as the wall of victim shoes, a single walk-in rail car (although this is a huge missed opportunity to expand, in my opinion), the mini-bios of people who helped victims escape the Nazis, and the candle memorial at the end. Clearly much research has gone into all of the museum's content, however there are many Holocaust museums around the world, even in the US, from which they were able to draw. To the museum's credit, several other more contemporary genocides are depicted at the end of the exhibit path, however their exhibits seem like after-thoughts, with little more than a few glossy photos and some text on the wall.

The museum is free, but if you go, leave the kids at home, brush up on your WWII timetable, and be prepared to spend several hours reading walls. I hope over the years this museum takes advantage of it's world-class location to bring in some world-class museum exhibits for this important and tragic piece of world history.",FAMILY,"Ashland, Oregon",2,2014-10-14,2014-10,2014,2014-10,OTHER,en,28.0,41.0,False,,4844,Regular (11-50),0.9849,0.9918,Emo+ / Eval+,-0.9878337383270264
505127706,4,Moving,"Never again can these horrors happen are my thoughts as I see the exhibits but unfortunately even now tragedies like this are still icy around the globe albeit on a smaller scale. Sad, moving, and reality.",FAMILY,"Hendersonville, North Carolina",0,2017-07-24,2017-07,2017,2017-07,MOBILE,en,795.0,155.0,False,,205,Power user (200+),-0.8807,0.0,Mixed / Neutral,-0.7070030570030212
285169928,5,Wonderful! I am a former ELA teacher and used many of the resources here!,Very user friendly. The staff is helpful. GO to this exhibit! It is so worth the time! The artifacts and the videos are astounding!,BUSINESS,"Lexington, South Carolina",0,2015-07-02,2015-06,2015,2015-07,OTHER,en,8.0,2.0,False,,131,New (1-10),0.909,0.909,Emo+ / Eval+,0.9998522996902466
220259804,3,very Depressing!,The museum itself was nice just very depressing.  It was nicely set up and easy to navigate.  Wouldn't recommend for younger children.,FRIENDS,"Richlands, Virginia",0,2014-08-07,2014-08,2014,2014-08,OTHER,en,197.0,59.0,False,,134,Experienced (51-200),0.5569,0.5569,Emo+ / Eval+,0.9982607960700989
836025973,1,Spring Break tickets impossible,"Very disappointed in the online ticketing system.  Do they assign too many tickets to tour operators?  
I had the same experience as many others, finding out that tickets were unavailable 3 months in advance, so trying every day with their ""same-day system"" at 7:00am, which never worked.  They should not even hold out hope of those, it was such a waste of time. 
My son lives near DC, said he and his wife went to the door (back in the fall of 2021) and asked if they still had any and got some for a couple hours later.  Unfortunately, that didn't work for me as my only chance to be there was during my spring break (west coast teacher) and there were just too many people competing.  
I will try again next year, hoping they have improved this.",NONE,"Arroyo Grande, California",3,2022-04-25,2022-04,2022,2022-04,OTHER,en,2.0,3.0,False,,749,New (1-10),0.2975,0.2975,Emo+ / Eval+,-0.9996127486228943
727017431,5,Absolute MUST SEE,"This should be near or at the top of any D.C. visitor's list. This is a profound educational and emotional experience. But be prepared to take the time to read a lot of information throughout the museum. Allow at least 2-3 hours.
Have you ever wondered:
- Why the Nazi's came to power?
- Why the German people blindly followed Hitler?
- Why the US and other nations were slow to get involved?
You learn about:
- the life of Jews in Europe before, during and after the Nazi's.
- the extermination of 6 million Jews and other ""non-desirables"".
- the similarities of yesterday's and today's global immigration crisis.
This is an ideal opportunity to teach older children about anti-antisemitism and racial bigotry.

""FOR THE DEAD AND THE LIVING WE MUST BEAR WITNESS""
Elie Wiesel",NONE,"West Medford, Massachusetts",2,2019-11-17,2019-10,2019,2019-11,OTHER,en,13.0,35.0,False,,775,Regular (11-50),-0.3694,0.0,Mixed / Neutral,0.9987209439277649
176403663,3,great history but poor or no service,"Experience was spoiled upon entering the premises. As a tourist, i would normally switch off my thinking cap. Hence, i would normally remove all handphones, belts and almost everything that could be detected by the system for all museums' entry points, airport etc. Was indirectly questioned by a security staff if i've listened to entry instructions like a kid. Apparently, i have remove stuff from my body more than i'm supposed to, and this is an issue to them.This was further gravitated by jokes and laughter shared amongst the security officers. They could have just repeat the entry instructions, rather then annoying me, as a visitor. Having been through so many security checkpoints such as JFK airport, various new york and washington museums, such treatment and redicule had never happened before.

Apart from the service level rendered by the security staff, the history and gruesome images in the museum is top notch, no holds barred. I would recommend one to book before hand to avoid the queues and cater at least 5 hours as there is so much to see and comprehend.",COUPLES,"Singapore, Singapore",0,2013-09-08,2013-08,2013,2013-09,OTHER,en,286.0,61.0,False,,1079,Power user (200+),0.9515,0.9515,Emo+ / Eval+,-0.9962214231491089
494883613,5,Make sure you arrive early,"This is one of those museums that you need tickets for.  We went in April and they do offer a limited number of tickets available online the morning you plan to attend (if you arrive during high travel periods you need to get tickets online prior to travel).  Unfortunately, I logged on 2 minutes after tickets were available and they were sold out.  So we showed up at the museum an hour or so before it opened and there was already a line developing for tickets.  Advice, get there early!  

This museum could take you all day to get through.  Some of the videos and images may be disturbing for children, but they do have barriers around anything that might be disturbing for children so parents can decide whether or not they want their children to see it.",FAMILY,"Hudson, Wisconsin",1,2017-06-21,2017-04,2017,2017-06,OTHER,en,60.0,18.0,False,,760,Experienced (51-200),-0.8491,0.0,Mixed / Neutral,-0.9961537718772888
164303753,5,Kid friendly for young and old.,No matter the age of your kids there is something to see here.  Daniels Story was perfect for my 6 year old to help her understand the tragedy of the Extermination of the Jews.,,"Huntley, Illinois",0,2013-06-17,,2013,2013-06,MOBILE,en,42.0,22.0,False,,176,Regular (11-50),0.2325,0.2325,Emo+ / Eval+,0.9996248483657837
489495908,2,Disappointed,"I was disappointed in this museum, I guess I just had my expectations set too high. I thought there would be more to it than there was. The tragedy that occurred is horrific and should be honored so that it is never repeated. The Daniel story was the best part to me.",FAMILY,"Commerce, Georgia",1,2017-05-31,2017-06,2017,2017-05,MOBILE,en,289.0,96.0,False,,267,Power user (200+),-0.5994,0.128,Mixed / Neutral,0.993731677532196
233994403,5,Remembering times and events some would like to forget,A history in incredible detail of a time some try to deny while others try to forget. The memorial clearly sends the message that neither must ever be. The holocaust has changed how we govern ourselves in many ways: one simple example is the use of Informed Consent in medical and drug testing procedures. In some ways the detail is to such depth that the message becomes repetitious and runs the risk of consequent loss of impact. But the message and the stories of suffering and the depths of depravity to which we humans can descend and then try to dent knowledge of clearly comes through. Think three hours.,COUPLES,"San Diego, California",1,2014-10-12,2014-10,2014,2014-10,TABLET,en,529.0,533.0,False,,611,Power user (200+),-0.3919,0.0,Mixed / Neutral,0.6822499632835388
361544215,4,"Holocaust Museum (Washington, DC) - Excellent Museum","My wife and I took a weekend vacation to the National Mall in Washington, DC and visited the Holocaust Memorial Museum for the first time.The Holocaust was a period of time in the 1930's and 1940's when Adolf Hitler's Nazi Germany killed approximately 6 million Jews. The museum is very informative with many films where you can see and hear stories from some of the people involved and their families.",COUPLES,"Hackensack, New Jersey",0,2016-04-04,2016-04,2016,2016-04,OTHER,en,597.0,59.0,False,,402,Power user (200+),-0.6705,0.0,Mixed / Neutral,0.9996488094329834
188615478,5,Intense and Accessible,"This museum faces the challenge of presenting an enormous and complicated disaster in its exhibits, and I feel it did an excellent job. Most elements of the crime were explained clearly and powerfully. Some exhibits, like the shoes and the hair, were simple and crushing. The architecture and minor details, like the roll of cities whose Jewish communities were wiped out, give bleak testimony at every turn. This is probably the finest museum I've seen.
It's also probably OK for anyone over 12, but high school kids definitely can (and should!) see it.",FAMILY,"Columbus, Ohio",0,2013-12-26,2013-12,2013,2013-12,OTHER,en,4.0,2.0,False,,554,New (1-10),0.7164,0.7164,Emo+ / Eval+,0.9995101690292358
297354151,3,Just okay as far as museum experiences go,"Of course it is a compelling museum but I thought it was very very crowded as you wind through it in a line of people.  It makes it difficult to stop and spend time looking at different things. Very dark to keep a solemn environment. Had exhibits not just on the Holocaust as learning for other similar (but smaller scale) events to be aware of. I think the new Holocaust Museum in Skokie IL is better. Hate to say it's not great and sound insensitive to the subjet matter, but as far as a museum experience goes it was just ok.",FAMILY,"Madison, Wisconsin",0,2015-08-09,2015-08,2015,2015-08,OTHER,en,327.0,187.0,False,,528,Power user (200+),-0.9312,-0.9312,Emo- / Eval-,0.9978575110435486
916952399,3,"Informative, but confined","My heart breaks for these men, women, and children. This tour was so informative, and gut wrenching. So many things I did not learn in school. My only peeve was so many people in one spot just standing there. I wish there was someone to move people along especially in confined spaces. If your claustrophobic like me, you will probably walk past some things to get by people standing around.",COUPLES,"Ooltewah, Tennessee",0,2023-09-16,2023-09,2023,2023-09,MOBILE,en,117.0,32.0,True,"Thank you for sharing your experience with us. If you would like to submit any additional feedback, please email VisitorsMail@ushmm.org.",391,Experienced (51-200),0.8555,0.8555,Emo+ / Eval+,0.9928427934646606
581735478,5,Limited Tours but Veterans get a priority,Don't Miss this emotional informative tour and make sure you tell them if you are a veteran at the ticket counter.,FAMILY,,0,2018-05-21,2018-05,2018,2018-05,OTHER,en,46.0,8.0,False,,114,Regular (11-50),0.5414,0.5414,Emo+ / Eval+,0.9989253878593445
143711491,5,Interesting,"I don't have too much to say for my title line because this place was interesting, but it was sad, so it was hard to say. I gave this review a 5 because the information that they have there is excellent!!! The way they set things up in there made you feel like you were actually living in the times of the Holocaust, it was very emotional, so this is not a place for little children or ones who get scared easily. There's a section all on Azhwits I don't know how to spell it...anyway it was one of the worst concentration camps around, so when you get to that section of the museum be prepared to cry it is sad and a bit scary.",FRIENDS,"LaVale, Maryland",1,2012-10-25,2011-11,2012,2012-10,OTHER,en,471.0,69.0,False,,628,Power user (200+),-0.9347,0.0,Mixed / Neutral,0.5165026783943176
534973921,4,An important reminder,"This memorial provides an important and informative treatment of the unspeakable horror of the Holocaust. That said, it did not have the emotional impact I had anticipated — perhaps it was the crowd. The interspersed video displays tended to clump up visitors making access to the displays which dolled in the narrow hallways difficult to access.",COUPLES,"Mazatlan, Mexico",0,2017-10-21,2017-10,2017,2017-10,MOBILE,en,460.0,136.0,False,,346,Power user (200+),-0.7044,0.0,Mixed / Neutral,0.9909261465072632
220011535,4,Walked through in silence,I had been wanting to visit this museum.  There was a lot of reading.  At the beginning one of the museum workers was giving a brief synopsis.  It was great but it didn't continue through the museum.  There were so many people and each exhibit had a lot of things to read.,FAMILY,"Clearfield, Pennsylvania",0,2014-08-06,2014-07,2014,2014-08,OTHER,en,52.0,14.0,False,,272,Experienced (51-200),0.5023,0.5023,Emo+ / Eval+,0.8137204051017761
159361916,2,WDC April 2013,"Bad open hours; drab, uninformative to general public; did not get on 2nd floor because closed early; lower floor nothing.  Needs  a lot of work.  Lots of thought to present properly.",COUPLES,"Bedford, Texas",0,2013-05-01,2013-04,2013,2013-05,OTHER,en,80.0,15.0,False,,183,Experienced (51-200),-0.6908,-0.6908,Emo- / Eval-,-0.9980971217155457
531970945,5,Not an easy place to visit,"I got the impression as I was walking around that there were people visiting who hadn’t visited a Holocaust Museum before, which will always be the norm. But it makes you realise, from some reactions, that their knowledge of the Holocaust is minimal. The exhibitions were excellent and varied. It was shocking to see real film of what happened.",FRIENDS,"Swansea, United Kingdom",0,2017-10-11,2017-10,2017,2017-10,OTHER,en,305.0,149.0,False,,344,Power user (200+),0.4497,0.7579,Emo+ / Eval+,0.9981990456581116
125765511,4,Moving and Emotional,"This building is a spectacular use of space and an intersting yet moving exhibit.  This is not a tour that you want to end the day on as I would say that afterwards you will be moved to reflect on the holocaust of WWII Europe.  

Each guest receives a card and a name...  At the end of the tour you can find what happen to that person.  The railcar display, the picture hall and the shoes were all reminders of a grim past.  I would recomend this to anyone in D.C.",NONE,"Louisville, Kentucky",2,2012-03-07,2012-03,2012,2012-03,OTHER,en,429.0,74.0,False,,464,Power user (200+),-0.5267,0.0,Mixed / Neutral,0.9654549360275269
385012819,5,Must SEE!,"I do not like that  this seems to be the only museum where you have to vie for tickets to see the best part of the display. I did fortunately get the LAST ticket of the day and it was worth it. This was a fantastic and easy set up to see the beginning middle and end of the holocaust period. I admit I saw some things that will forever stick with me. I think if you are taking families your children should at least be 10 and older. Its history, its true and horrific and fascinating and I think everyone should see this..",SOLO,"San Leandro, California",0,2016-06-22,2016-06,2016,2016-06,OTHER,en,103.0,17.0,False,,522,Experienced (51-200),0.9215,0.9558,Emo+ / Eval+,0.9993979930877686
283688588,5,Very moving,This is a place that whether or not you are Jewish you MUST visit when in DC.  It is very moving and brings you close to the horrors of the Nazi regime.  It is a way to show your children why things like that should not ever be allowed again.  A wonderful experience and an eye opener.,FRIENDS,,0,2015-06-28,2014-08,2015,2015-06,OTHER,en,555.0,163.0,False,,285,Power user (200+),0.3612,0.3612,Emo+ / Eval+,0.999792754650116
258151246,3,Don't visit of Spring Break weekend,"Let me say I like the museum and its displays. Everything from the way you view it starting at the top working down to the variety of exhibits you get to experience, it is a very well done museum. Our problem was we scheduled to visit on a Sunday in the Spring when every middle school student was also there. I have a middle school and they are a special age.  Anyways it is the great visit people discuss, just make sure your visit on a day when it is not over run with middle schoolers.",FAMILY,"Pensacola, Florida",1,2015-03-06,2014-04,2015,2015-03,OTHER,en,22145.0,1594.0,False,,489,Power user (200+),0.902,0.902,Emo+ / Eval+,0.9997232556343079
675310910,5,Day trip must,This is a must when traveling to DC. Take your time; We were there 2 1/2 hours and still weren't able to really soak it all in and see IT ALL,FRIENDS,"Nolensville, Tennessee",1,2019-05-20,2019-05,2019,2019-05,OTHER,en,5.0,2.0,False,,141,New (1-10),0.0,0.0,Mixed / Neutral,-0.7845958471298218
387201469,3,Interesting exhibit,"The exhibits were few and far between but were well done.  The museum speaks to all genocide and not just that of WWII.  There is, and has been, so much genocide in the world's recent history there could have been so much more to this museum. I entered the building bracing myself not to cry. And, although the exhibits informed and pulled at my heart, I did not leave the sobbing mess I had anticipated. And it doesn't take much to make me cry.",FRIENDS,,0,2016-06-28,2016-06,2016,2016-06,MOBILE,en,52.0,19.0,False,,445,Experienced (51-200),0.8115,0.8315,Emo+ / Eval+,0.9708690643310547
232234924,4,Not to be missed,"Very solemn and thought-provoking testament to the atrocities of the Holocaust.  On a Saturday with perfect weather, visitors were out in droves, so it was quite busy. Recommend arriving early, if possible. But don't miss it, it's definitely worth the (free!) visit",SOLO,"Toronto, Canada",0,2014-10-02,2014-09,2014,2014-10,OTHER,en,24.0,10.0,False,,265,Regular (11-50),0.9355,0.9355,Emo+ / Eval+,0.9996649026870728
400596043,4,A moving memorial for those with Holocaust victims or survivors in their family history,"This museum was very complete and well done although if you have seen any of the movies depicting the Holocaust, the thousands of devastating pictures won't be anything new to you. The museum was very crowded and difficult to maneuver and see things.",FAMILY,"Pueblo, Colorado",0,2016-08-02,2016-07,2016,2016-08,OTHER,en,286.0,68.0,False,,250,Power user (200+),-0.6908,0.0,Mixed / Neutral,0.993821382522583
293497905,3,Tough Exhibit to get through without anger or emotion,A predominantly depressing slice of our history.  Difficult to take in all the pain and abuses that were a daily reality.  Great exhibits that challenge your morals to the depths.,FAMILY,"Portland, Oregon",1,2015-07-28,2015-06,2015,2015-07,OTHER,en,27.0,32.0,False,,179,Regular (11-50),-0.765,-0.765,Emo- / Eval-,-0.9648289680480957
219925598,4,Powerful...,"The explanation and historical facts are clear, so I can feel the situation when it was happened years ago... It is a good museum to visit, for we always aware about a concept that have a rasial motives could be changes the world into nightmare....",FAMILY,"Jakarta, Indonesia",0,2014-08-05,2014-07,2014,2014-08,OTHER,en,15.0,2.0,False,,248,Regular (11-50),0.6705,0.6705,Emo+ / Eval+,0.999457061290741
854564234,5,A must see for anybody visiting Washington,"Very moving
Very well put together 
Certainly I would recommend for anyone visiting Washington to take the time to visit. Went with our teenage daughter who also found it thought provoking and incredibly moving 
No answers here just questions",FAMILY,"Rickmansworth, United Kingdom",0,2022-08-16,2022-08,2022,2022-08,MOBILE,en,715.0,91.0,False,,242,Power user (200+),0.507,0.507,Emo+ / Eval+,0.999416708946228
146981564,5,Great,"This museum has alot to see so plan on spending about 3-4 hours and prepare to be drained after reading and seeing all the death and destruction.

The rooms with all the shoes and photographs were really touching, and it was very discomforting walking through a replica train car.

I'd suggest not to bring kids under a certain age.  This place takes a long time to go through thouroughly and kids will probably be bored after a while.  We noticed some kids bored and running around and it's really annoying for everyone.",COUPLES,,0,2012-12-07,2012-11,2012,2012-12,OTHER,en,534.0,135.0,False,,521,Power user (200+),-0.9523,0.0,Mixed / Neutral,-0.9954062700271606
124788101,5,A Powerful Memorial,"A tragic time in human history sensitively presented.  A children's exhibit is especially valuable.  Never again should humanity allow this tragedy, though we move in that direction even today.",NONE,"Huntington Beach, California",0,2012-02-18,2011-07,2012,2012-02,OTHER,en,74.0,48.0,False,,193,Experienced (51-200),-0.6068,0.0,Mixed / Neutral,0.9997321963310242
303301533,5,Very powerful,"A very sad experience, of course, but something that you should see. I was especially moved by the display of victims shoes. We had time only to view the permanent exhibit and visit the Hall of Remembrance and light a candle, but I'm glad we made time in our day to go. We got our passes weeks in advance since we were visiting in the summer. We went in at 12 and there wasn't a line to get in, but the exhibit was packed. When we left the museum there was quite a line, so I would recommend going earlier in the day if you are able.",NONE,"Lansing, Michigan",0,2015-08-25,2015-08,2015,2015-08,OTHER,en,53.0,13.0,False,,533,Experienced (51-200),0.5422,0.7043,Emo+ / Eval+,0.9981364011764526
245809719,5,Humbling. Honest. Words won't do this justice.,"Stark, honest, humbling recounting of an era that should be remembered exactly like this. Busy during school hours with kids, who most just don't get what they are experiencing. Certain areas hit you hard, like the model of the camps, the train car, the hair and the shoes. Close to the Smithsonian Metro.",FRIENDS,"Victoria, Canada",0,2014-12-25,2014-11,2014,2014-12,OTHER,en,295.0,171.0,False,,305,Power user (200+),0.8402,0.8402,Emo+ / Eval+,0.9993446469306946
189999788,3,Not much to see if you know anything about the Holocaust,"We expected much more, if you have studied any historical books or watched any documentries about the Holocaust you will be very dissapointed with the content. 
It is a striking building and important to visit, but we just kept feeling like we were missing important areas, its so spread out with very few display areas.",FAMILY,"Minneapolis, Minnesota",0,2014-01-07,2013-12,2014,2014-01,OTHER,en,87.0,35.0,False,,320,Experienced (51-200),0.5859,0.5859,Emo+ / Eval+,-0.997597873210907
690125710,3,"Brief visit, way to fast, but not as impacting as I had thought it would be.","Granted we may have just missed so much of the content due to the very short length of our visit, but this museum did not do much to draw people in to learn of the truth about the Holocaust. To be far, I think that I'd have to go back and see more. I guess I felt that the entrance should have drawn the visitor in more to learn more of the horrors of what happen.",COUPLES,"Roanoke, Virginia",2,2019-07-16,2019-07,2019,2019-07,OTHER,en,27.0,59.0,False,,364,Regular (11-50),-0.5567,-0.5567,Emo- / Eval-,-0.9974046349525452
154451268,5,Life changing,"For a mature audience. Perfect for my middle schooler, as they are studying this topic in school now. She said she was nauseated when we left though. Very sad and disturbing, but everyone agreed it was a must-see.",FAMILY,Minnesota,0,2013-03-13,2013-03,2013,2013-03,OTHER,en,14.0,10.0,False,,213,Regular (11-50),0.3446,0.7334,Emo+ / Eval+,0.9986808896064758
271890826,5,Bring tissues--,"I bought a membership in order to get the priority passes to see the entire museum since all the passes online were sold out.  With the priority passes you don't need a time stamp or date of visit, you show up & give the information desk your passes & they let you in.  So worth it.  Be prepared for a ton of school children and the museum is definitely crowded but you still can see everything.  The shoes, all those shoes, that really got to me.  Plus, the accounts, the survivors telling their stories. How did they survive? How can we ever forget?",FAMILY,"Columbia, South Carolina",1,2015-05-13,2015-05,2015,2015-05,OTHER,en,234.0,77.0,False,,551,Power user (200+),0.263,0.263,Emo+ / Eval+,0.9992632269859314
265808628,3,Could Have Been More...,"I was a bit disappointed in this museum.  A walking tour isn't enough.  Luckily there was one guide and he was interesting.  If not for him, this memorial would have been ho-hum.  Admission is free, but there is a long line to gain entry.  Hope you don't mind waiting at least 45 minutes.",FRIENDS,"Austin, Texas",0,2015-04-15,2015-04,2015,2015-04,OTHER,en,599.0,306.0,False,,288,Power user (200+),0.8607,0.8607,Emo+ / Eval+,-0.970684826374054
234996744,4,Must visit,This museum is well laid out and very thought provoking being given a passport of someone who was part of what happened gives a different perspective to the visit.  The museum gives an unbiased view of what happened.  Some of the films through the museum are quite harrowing. If you have time you should add a visit here.,,,0,2014-10-18,,2014,2014-10,MOBILE,en,15.0,8.0,False,,321,Regular (11-50),-0.0202,0.0,Mixed / Neutral,0.9992420673370361
171799362,2,They Don't Let You In,I wanted to love this museum because my sister did. We arrived at 3:30 or 4 and were told we can't see the permanent part of the museum because tickets are already given out. We watched from the lobby and upstairs and only saw 3 small groups walk in. If it's empty inside they should allow others in. Something has to CHANGE!,FAMILY,"Los Angeles, California",0,2013-08-11,2013-08,2013,2013-08,OTHER,en,1311.0,153.0,False,,325,Power user (200+),0.69,0.69,Emo+ / Eval+,-0.9835715293884277
341067438,5,So moving and Profound.,This museum is so well done. The displays flow into each other to create a never to be forgotten memory. The films were outstanding. We will not forget!,FAMILY,"Helena, Montana",0,2016-01-18,2016-01,2016,2016-01,OTHER,en,13.0,5.0,False,,152,Regular (11-50),0.8877,0.8877,Emo+ / Eval+,0.9998824596405029
334502221,4,Really makes you think,"We spent 3 hours here - had to rush through the last part because we were exhausted.  They could have ""shrunk"" some of the exhibits because it felt like we were beaten over the head a bit, but it was very informative and very moving.  My father was at Dachau the day that it was liberated, so I had seen pictures but it was great to learn more about before and after that.  A very chilling reminder of man's inhumanity to man.  Definitely worth going to.",COUPLES,"Kimberling City, Missouri",0,2015-12-22,2015-12,2015,2015-12,OTHER,en,39.0,12.0,False,,454,Regular (11-50),0.8768,0.8768,Emo+ / Eval+,0.9994822144508362
260531732,2,Not much to see!!,"I was excited about going to the holocaust museum, we went there 45 minutes before closing. They close at5:30 pm. 

Let me say first , it is a moving and touchy place, and they display the story behind many items, which makes you feel sad and emotional for what happened  to that person or family,  

but I was expecting to see more exhibitions but I was surprised  by the number of artifacts and photos were displayed.

There was kind of construction there, I don't know if that has something to do with the number of exhibitions. Forgot to mention, it is free admission.",COUPLES,"Bakersfield, California",0,2015-03-19,2015-03,2015,2015-03,OTHER,en,1889.0,390.0,False,,572,Power user (200+),0.81,0.8555,Emo+ / Eval+,0.9970781803131104
119952508,3,Sad but True,"Very good but not my scene. Memories would not be ones I would like to have let sink into my head. That is only me though, it was very worthwhile and interesting and sad to think of all the times past",NONE,,0,2011-10-31,2010-12,2011,2011-10,OTHER,en,142.0,96.0,False,,200,Experienced (51-200),0.8263,0.9158,Emo+ / Eval+,0.999222993850708
144965575,3,Not Quite What I Expected...,"The museum does a fine job explaining the WWII Holocaust but it totally neglects other horrific holocaust that have taken place in recent memory. Specifically, left out was the Communist atrocities of Soviet Union Ukraine, China, Cambodia as well as the Ottoman Turkish regime that murdered 1.5 million Armenian, Greeks and Kurds.  Perhaps I missed that section since it was very crowded but I think this a huge oversight.  Also, the building has a poor design flow to it and a lot of wasted space.",SOLO,,0,2012-11-08,2012-10,2012,2012-11,OTHER,en,141.0,47.0,False,,498,Experienced (51-200),-0.979,-0.9565,Emo- / Eval-,-0.9951358437538147
394256577,4,So crowded!,"Get tickets to the permanent exhibit ahead of time online! Once you're allowed into the exhibit be prepared to stand in a wall to wall line to get through the first part of the exhibit. It felt like a fire trap, I'm not sure how they are managing the number of people they let in at one time. It was claustrophobic feeling. If you can get past that, this is a really moving museum.",COUPLES,"Destin, Florida",0,2016-07-19,2016-07,2016,2016-07,OTHER,en,337.0,50.0,False,,381,Power user (200+),-0.1911,0.0,Mixed / Neutral,0.9870247840881348
157268005,4,Interesting and emotional,"I've been to other Holocaust museums and this one is just average. They have some unique displays and I do like the way they tell the story in chronological order.  Hard to get into during busy tourist times.  Best to check with your hotel concierge to see if they can help with tickets.  Although there are better, I think this is still a must see when in DC.",FAMILY,,0,2013-04-09,2013-04,2013,2013-04,OTHER,en,146.0,73.0,False,,360,Experienced (51-200),0.8979,0.8979,Emo+ / Eval+,0.9930984377861023
710969021,5,Excellent Holocaust Museum,We have visited many holocaust museums around the world and in our opinion the U.S. Holocaust Museum is the best.  It should definitely be near the top of your list of museums to visit when in Washington DC.,COUPLES,"Houston, Texas",3,2019-09-18,2019-09,2019,2019-09,MOBILE,en,76.0,60.0,False,,207,Experienced (51-200),0.8271,0.8271,Emo+ / Eval+,0.9998501539230347
399768486,2,So disappointed I couldn't get through,"I had one day for sightseeing in Washington after a 20 hour flight from Australia. I decided I wanted to spend it at this museum. After getting there, I found that there was no availability to enter that day - you need to go online and pre book to see the museum. They sometimes have same day tickets available, but for hours after you turn up.
The free exhibitions you could see were good but not worth the trip there over and above the other amazing sights in Washington. I was really disappointed not to be able to see the exhibition. How do you know you are supposed to go online days before to get a ticket until you already turn up and have wasted your time? 
I tried to explain I had only one opportunity but no good. 
I feel that if the job of a museum is to educate, they could be a little more flexible with people that won't have the chance to return. They do give out on the spot tickets to certain groups, such a military ect, which is really nice, perhaps they could offer them to people who can prove with a plane ticket that they can't come back. Such a shame to get there and miss it.",SOLO,"Melbourne, Australia",0,2016-07-31,2016-07,2016,2016-07,OTHER,en,164.0,143.0,False,,1101,Experienced (51-200),0.7355,0.7355,Emo+ / Eval+,-0.998915433883667
215448458,5,Must visit historical museum,This is a very well presented museum with many artifacts from Holocaust era.  Exhibits transport you to the time of Holocaust and we could feel and experience the hardships faced by the Jews. We could also sense the parallel situations that take place in today's politics around the world.,FAMILY,"Plano, Texas",0,2014-07-14,2014-07,2014,2014-07,OTHER,en,128.0,56.0,False,,289,Experienced (51-200),0.3384,0.3384,Emo+ / Eval+,0.9997465014457703
